resultId,raceId,driverId,constructorId,grid,position,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,date,name,lat,lng,code,driver_standings_points,driver_standings_position,constructor_standings_points,constructor_standings_position,q1,q2,q3,sprint_results_grid,sprint_results_positionOrder,sprint_results_points,sprint_results_laps,sprint_results_time,sprint_results_milliseconds,sprint_results_fastestLap,sprint_results_fastestLapTime,sprint_results_statusId,podium,driver_standings_points_PRE_RACE,constructor_standings_points_PRE_RACE,driver_standings_position_PRE_RACE,constructor_standings_position_PRE_RACE,status_category,driver_age
,2025005,860,210,15.0,13.0,0.0,50.0,1:22:25.952,4945952,50.0,13.0,1:33.238,290.0,1,2025,5,77,2025-04-20,Saudi Arabian Grand Prix,21.6319,39.1044,BEA,6.0,11,20.0,6,1:28.536,1:28.648,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,6.0,20.0,11,5,Finished,19.95071868583162
,2025005,839,210,19.0,14.0,0.0,50.0,1:22:46.481,4966481,47.0,17.0,1:34.309,298.0,1,2025,5,77,2025-04-20,Saudi Arabian Grand Prix,21.6319,39.1044,OCO,14.0,9,20.0,6,1:29.092,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,14.0,20.0,9,5,Finished,28.588637919233403
,2025005,807,15,18.0,15.0,0.0,49.0,1:21:11.367,4871367,39.0,15.0,1:33.446,303.0,,2025,5,77,2025-04-20,Saudi Arabian Grand Prix,21.6319,39.1044,HUL,6.0,11,6.0,9,1:28.782,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,6.0,6.0,11,9,Unknown,37.67008898015058
,2025005,840,117,16.0,16.0,0.0,49.0,1:21:12.285,4872285,44.0,8.0,1:32.745,300.0,,2025,5,77,2025-04-20,Saudi Arabian Grand Prix,21.6319,39.1044,STR,10.0,10,10.0,7,1:28.645,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,10.0,10.0,10,7,Unknown,26.47501711156742
,2025005,862,214,17.0,17.0,0.0,49.0,1:21:26.022,4886022,48.0,12.0,1:33.150,302.0,,2025,5,77,2025-04-20,Saudi Arabian Grand Prix,21.6319,39.1044,DOO,0.0,17,6.0,9,1:28.739,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,0.0,6.0,17,9,Unknown,22.247775496235455
,2025005,864,15,20.0,18.0,0.0,49.0,1:21:26.064,4886064,39.0,18.0,1:34.447,302.0,,2025,5,77,2025-04-20,Saudi Arabian Grand Prix,21.6319,39.1044,BOR,0.0,17,6.0,9,1:29.462,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,0.0,6.0,17,9,Unknown,
,2025005,852,9,8.0,19.0,0.0,1.0,,,1.0,19.0,2:45.662,,31,2025,5,77,2025-04-20,Saudi Arabian Grand Prix,21.6319,39.1044,TSU,5.0,14,89.0,3,1:28.226,1:27.990,1:28.204,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,5.0,71.0,14,3,DNF,24.941820670773442
,2025005,842,214,9.0,20.0,0.0,0.0,,,,,,,31,2025,5,77,2025-04-20,Saudi Arabian Grand Prix,21.6319,39.1044,GAS,6.0,11,6.0,9,1:28.421,1:28.025,1:28.367,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,6.0,6.0,11,9,DNF,29.19917864476386
,2025006,857,1,4.0,1.0,25.0,57.0,1:28:51.587,5331587,35.0,2.0,1:29.822,280.0,1,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,PIA,131.0,1,246.0,1,1:27.006,1:26.269,1:26.375,2.0,2.0,7.0,18.0,0 days 00:25:59.463000,1559463.0,7.0,1:40.238,1.0,1,99.0,188.0,1,1,Finished,24.076659822039698
,2025006,846,1,2.0,2.0,18.0,57.0,1:28:56.217,5336217,36.0,1.0,1:29.746,281.0,1,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,NOR,115.0,2,246.0,1,1:26.955,1:26.499,1:26.269,3.0,1.0,8.0,18.0,0 days 00:25:40.449000,1540449.0,4.0,1:40.334,1.0,1,89.0,188.0,2,1,Finished,25.472963723477072
,2025006,847,131,5.0,3.0,15.0,57.0,1:29:29.231,5369231,31.0,3.0,1:30.318,279.0,1,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,RUS,93.0,4,141.0,2,1:27.014,1:26.575,1:26.385,5.0,4.0,5.0,18.0,0 days 00:28:33.810000,1713810.0,6.0,1:40.963,1.0,1,73.0,111.0,4,2,Finished,27.21423682409309
,2025006,830,9,1.0,4.0,12.0,57.0,1:29:31.543,5371543,41.0,5.0,1:30.466,281.0,1,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,VER,99.0,3,105.0,3,1:26.870,1:26.643,1:26.204,4.0,17.0,0.0,18.0,0 days 00:26:03.716000,1563716.0,5.0,1:40.697,1.0,0,87.0,89.0,3,3,Finished,27.592060232717316
,2025006,848,3,7.0,5.0,10.0,57.0,1:29:39.654,5379654,55.0,6.0,1:30.482,284.0,1,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,ALB,30.0,8,37.0,5,1:27.042,1:26.855,1:26.682,8.0,11.0,0.0,18.0,0 days 00:28:31.743000,1711743.0,7.0,1:41.699,1.0,0,20.0,25.0,8,5,Finished,29.114305270362767
,2025006,863,131,3.0,6.0,8.0,57.0,1:29:47.089,5387089,27.0,9.0,1:30.795,280.0,1,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,ANT,48.0,6,141.0,2,1:27.077,1:26.606,1:26.271,1.0,7.0,2.0,18.0,0 days 00:28:37.279000,1717279.0,6.0,1:41.012,1.0,0,38.0,111.0,6,2,Finished,
,2025006,844,6,8.0,7.0,6.0,57.0,1:29:48.623,5388623,35.0,4.0,1:30.461,280.0,1,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,LEC,53.0,5,94.0,4,1:27.417,1:26.948,1:26.754,6.0,20.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,31.0,0,47.0,78.0,5,4,Finished,27.548254620123203
,2025006,1,6,12.0,8.0,4.0,57.0,1:29:51.773,5391773,35.0,7.0,1:30.562,285.0,1,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,HAM,41.0,7,94.0,4,1:27.279,1:27.006,,7.0,3.0,6.0,18.0,0 days 00:25:59.990000,1559990.0,13.0,1:36.368,1.0,0,31.0,78.0,7,4,Finished,40.32032854209446
,2025006,832,3,6.0,9.0,2.0,57.0,1:29:52.164,5392164,35.0,8.0,1:30.703,286.0,1,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,SAI,7.0,12,37.0,5,1:27.098,1:26.847,1:26.569,15.0,19.0,0.0,12.0,0 days 00:16:09.981000,969981.0,5.0,1:42.638,31.0,0,5.0,25.0,14,5,Finished,30.67214236824093
,2025006,852,9,10.0,10.0,1.0,57.0,1:30:06.021,5406021,55.0,10.0,1:30.964,281.0,1,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,TSU,9.0,11,105.0,3,1:27.298,1:26.959,1:26.943,20.0,6.0,3.0,18.0,0 days 00:30:22.528000,1822528.0,13.0,1:38.078,1.0,0,5.0,89.0,14,3,Finished,24.980150581793293
,2025006,865,215,11.0,11.0,0.0,57.0,1:30:06.189,5406189,51.0,11.0,1:30.971,281.0,1,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,HAD,5.0,16,8.0,8,1:27.301,1:26.987,,9.0,10.0,0.0,18.0,0 days 00:28:34.585000,1714585.0,6.0,1:42.260,1.0,0,5.0,8.0,14,8,Finished,
,2025006,839,210,9.0,12.0,0.0,57.0,1:30:13.593,5413593,30.0,13.0,1:31.122,286.0,1,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,OCO,14.0,9,20.0,6,1:27.450,1:26.967,1:26.824,12.0,12.0,0.0,18.0,0 days 00:31:00.833000,1860833.0,6.0,1:42.550,1.0,0,14.0,20.0,9,6,Finished,28.62696783025325
,2025006,842,214,20.0,13.0,0.0,57.0,1:30:22.032,5422032,35.0,14.0,1:31.159,280.0,1,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,GAS,7.0,12,7.0,9,1:27.710,,,13.0,8.0,1.0,18.0,0 days 00:30:54.260000,1854260.0,7.0,1:42.694,1.0,0,6.0,6.0,11,9,Finished,29.23750855578371
,2025006,807,15,16.0,14.0,0.0,56.0,1:28:52.742,5332742,43.0,12.0,1:31.015,281.0,,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,HUL,6.0,14,6.0,10,1:27.473,,,11.0,9.0,0.0,18.0,0 days 00:31:00.420000,1860420.0,5.0,1:42.871,1.0,0,6.0,6.0,11,9,Unknown,37.70841889117043
,2025006,4,117,17.0,15.0,0.0,56.0,1:29:12.566,5352566,38.0,15.0,1:31.287,284.0,,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,ALO,0.0,17,14.0,7,1:27.604,,,10.0,18.0,0.0,13.0,0 days 00:19:40.957000,1180957.0,7.0,1:41.782,31.0,0,0.0,10.0,17,7,Unknown,43.76454483230664
,2025006,840,117,18.0,16.0,0.0,56.0,1:29:16.749,5356749,50.0,16.0,1:31.769,280.0,,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,STR,14.0,9,14.0,7,1:27.830,,,16.0,5.0,4.0,18.0,0 days 00:30:44.245000,1844245.0,13.0,1:36.839,1.0,0,10.0,10.0,10,7,Unknown,26.51334702258727
,2025006,859,215,15.0,17.0,0.0,36.0,,,30.0,17.0,1:31.770,280.0,31,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,LAW,0.0,17,8.0,8,1:27.444,1:27.363,,14.0,13.0,0.0,18.0,0 days 00:30:49.958000,1849958.0,7.0,1:41.922,1.0,0,0.0,8.0,17,8,DNF,23.225188227241617
,2025006,864,15,13.0,18.0,0.0,30.0,,,21.0,18.0,1:32.328,279.0,31,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,BOR,0.0,17,6.0,10,1:27.343,1:27.151,,18.0,15.0,0.0,18.0,0 days 00:30:43.584000,1843584.0,6.0,1:42.989,1.0,0,0.0,6.0,17,9,DNF,
,2025006,860,210,19.0,19.0,0.0,27.0,,,24.0,19.0,1:32.680,278.0,31,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,BEA,6.0,14,20.0,6,1:27.999,,,19.0,14.0,0.0,18.0,0 days 00:30:22.620000,1822620.0,5.0,1:42.237,1.0,0,6.0,20.0,11,6,DNF,19.98904859685147
,2025006,862,214,14.0,20.0,0.0,0.0,,,,,,,31,2025,6,79,2025-05-04,Miami Grand Prix,25.9581,-80.2389,DOO,0.0,17,7.0,9,1:27.422,1:27.186,,17.0,16.0,0.0,18.0,0 days 00:30:45.991000,1845991.0,7.0,1:43.076,1.0,0,0.0,6.0,17,9,DNF,22.286105407255306
,2025007,830,9,2.0,1.0,25.0,63.0,1:31:33.199,5493199,58.0,1.0,1:17.988,277.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,VER,124.0,3,131.0,3,1:15.175,1:15.394,1:14.704,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,1,99.0,105.0,3,3,Finished,27.630390143737166
,2025007,846,1,4.0,2.0,18.0,63.0,1:31:39.308,5499308,63.0,4.0,1:18.311,277.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,NOR,133.0,2,279.0,1,1:15.894,1:15.261,1:14.962,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,1,115.0,246.0,2,1,Finished,25.51129363449692
,2025007,857,1,1.0,3.0,15.0,63.0,1:31:46.155,5506155,56.0,5.0,1:18.894,276.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,PIA,146.0,1,279.0,1,1:15.500,1:15.214,1:14.670,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,1,131.0,246.0,1,1,Finished,24.11498973305955
,2025007,1,6,12.0,4.0,12.0,63.0,1:31:47.555,5507555,61.0,2.0,1:18.265,278.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,HAM,53.0,6,114.0,4,1:16.163,1:15.765,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,41.0,94.0,7,4,Finished,40.3586584531143
,2025007,848,3,7.0,5.0,10.0,63.0,1:31:51.144,5511144,63.0,3.0,1:18.289,281.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,ALB,40.0,8,51.0,5,1:16.123,1:15.521,1:15.473,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,30.0,37.0,8,5,Finished,29.152635181382614
,2025007,844,6,11.0,6.0,8.0,63.0,1:31:53.973,5513973,56.0,6.0,1:19.048,278.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,LEC,61.0,5,114.0,4,1:16.108,1:15.604,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,53.0,94.0,5,4,Finished,27.586584531143053
,2025007,847,131,3.0,7.0,6.0,63.0,1:31:55.233,5515233,55.0,9.0,1:19.733,282.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,RUS,99.0,4,147.0,2,1:15.852,1:15.334,1:14.807,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,93.0,141.0,4,2,Finished,27.252566735112936
,2025007,832,3,6.0,8.0,4.0,63.0,1:31:56.097,5516097,58.0,10.0,1:19.836,282.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,SAI,11.0,11,51.0,5,1:15.987,1:15.198,1:15.432,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,7.0,37.0,12,5,Finished,30.71047227926078
,2025007,865,215,9.0,9.0,2.0,63.0,1:31:56.785,5516785,60.0,7.0,1:19.473,281.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,HAD,7.0,13,10.0,8,1:16.253,1:15.510,1:15.746,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,5.0,8.0,16,8,Finished,
,2025007,852,9,20.0,10.0,1.0,63.0,1:31:59.645,5519645,60.0,12.0,1:20.039,277.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,TSU,10.0,12,131.0,3,,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,9.0,105.0,11,3,Finished,25.018480492813143
,2025007,4,117,5.0,11.0,0.0,63.0,1:32:00.449,5520449,61.0,11.0,1:19.894,280.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,ALO,0.0,17,14.0,7,1:15.695,1:15.442,1:15.431,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,0.0,14.0,17,7,Finished,43.80287474332649
,2025007,807,15,17.0,12.0,0.0,63.0,1:32:03.495,5523495,62.0,15.0,1:20.401,276.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,HUL,6.0,15,6.0,10,1:16.518,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,6.0,6.0,14,10,Finished,37.74674880219028
,2025007,842,214,10.0,13.0,0.0,63.0,1:32:04.623,5524623,58.0,14.0,1:20.398,280.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,GAS,7.0,13,7.0,9,1:15.937,1:15.505,1:15.787,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,7.0,7.0,12,9,Finished,29.27583846680356
,2025007,859,215,15.0,14.0,0.0,63.0,1:32:05.710,5525710,60.0,16.0,1:20.473,281.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,LAW,0.0,17,10.0,8,1:16.379,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,0.0,8.0,17,8,Finished,23.263518138261464
,2025007,840,117,8.0,15.0,0.0,63.0,1:32:06.192,5526192,58.0,17.0,1:20.501,284.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,STR,14.0,9,14.0,7,1:15.817,1:15.497,1:15.581,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,14.0,14.0,9,7,Finished,26.55167693360712
,2025007,861,214,16.0,16.0,0.0,63.0,1:32:06.610,5526610,57.0,13.0,1:20.345,285.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,COL,0.0,17,7.0,9,1:16.256,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,0.0,7.0,,9,Finished,21.976728268309376
,2025007,860,210,19.0,17.0,0.0,63.0,1:32:07.007,5527007,52.0,8.0,1:19.521,278.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,BEA,6.0,15,20.0,6,1:16.918,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,6.0,20.0,14,6,Finished,20.027378507871322
,2025007,864,15,14.0,18.0,0.0,63.0,1:32:11.771,5531771,57.0,19.0,1:20.630,279.0,1,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,BOR,0.0,17,6.0,10,1:16.340,1:16.260,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,0.0,6.0,17,10,Finished,
,2025007,863,131,13.0,19.0,0.0,44.0,,,33.0,18.0,1:20.620,277.0,31,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,ANT,48.0,7,147.0,2,1:15.943,1:15.772,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,48.0,141.0,6,2,DNF,
,2025007,839,210,18.0,20.0,0.0,27.0,,,3.0,20.0,1:21.413,270.0,31,2025,7,21,2025-05-18,Emilia Romagna Grand Prix,44.3439,11.7167,OCO,14.0,9,20.0,6,1:16.613,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,14.0,20.0,9,6,DNF,28.6652977412731
,2025008,846,1,1.0,1.0,25.0,78.0,1:40:33.843,6033843,78.0,1.0,1:13.221,261.0,1,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,NOR,158.0,2,319.0,1,1:11.285,1:10.570,1:09.954,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,1,133.0,279.0,2,1,Finished,25.530458590006845
,2025008,844,6,2.0,2.0,18.0,78.0,1:40:36.974,6036974,36.0,6.0,1:14.055,258.0,1,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,LEC,79.0,5,142.0,4,1:11.229,1:10.581,1:10.063,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,1,61.0,114.0,5,4,Finished,27.60574948665298
,2025008,857,1,3.0,3.0,15.0,78.0,1:40:37.501,6037501,60.0,4.0,1:13.745,262.0,1,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,PIA,161.0,1,319.0,1,1:11.308,1:10.858,1:10.129,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,1,146.0,279.0,1,1,Finished,24.134154688569474
,2025008,830,9,4.0,4.0,12.0,78.0,1:40:54.415,6054415,45.0,8.0,1:14.230,260.0,1,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,VER,136.0,3,143.0,3,1:11.431,1:10.875,1:10.669,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,124.0,131.0,3,3,Finished,27.64955509924709
,2025008,1,6,7.0,5.0,10.0,78.0,1:41:25.230,6085230,73.0,7.0,1:14.090,260.0,1,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,HAM,63.0,6,142.0,4,1:11.575,1:10.883,1:10.382,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,53.0,114.0,6,4,Finished,40.37782340862423
,2025008,865,215,5.0,6.0,8.0,77.0,1:41:38.925,6098925,16.0,19.0,1:15.981,254.0,,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,HAD,15.0,10,22.0,7,1:11.811,1:11.040,1:10.923,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,7.0,10.0,13,8,Unknown,
,2025008,839,210,8.0,7.0,6.0,77.0,1:41:39.872,6099872,34.0,14.0,1:15.157,257.0,,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,OCO,20.0,9,26.0,6,1:11.839,1:11.262,1:10.942,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,14.0,20.0,9,6,Unknown,28.684462696783026
,2025008,859,215,9.0,8.0,4.0,77.0,1:41:40.589,6100589,54.0,17.0,1:15.321,257.0,,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,LAW,4.0,17,22.0,7,1:11.818,1:11.250,1:11.129,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,0.0,10.0,17,8,Unknown,23.28268309377139
,2025008,848,3,10.0,9.0,2.0,76.0,1:40:45.712,6045712,74.0,9.0,1:14.597,259.0,,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,ALB,42.0,8,54.0,5,1:11.629,1:10.732,1:11.213,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,40.0,51.0,8,5,Unknown,29.17180013689254
,2025008,832,3,11.0,10.0,1.0,76.0,1:40:49.075,6049075,68.0,5.0,1:13.988,260.0,,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,SAI,12.0,12,54.0,5,1:11.707,1:11.362,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,11.0,51.0,11,5,Unknown,30.729637234770706
,2025008,847,131,14.0,11.0,0.0,76.0,1:41:07.687,6067687,74.0,2.0,1:13.405,259.0,,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,RUS,99.0,4,147.0,2,1:11.507,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,99.0,147.0,4,2,Unknown,27.27173169062286
,2025008,860,210,20.0,12.0,0.0,76.0,1:41:28.536,6088536,6.0,10.0,1:14.855,255.0,,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,BEA,6.0,15,26.0,6,1:11.979,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,6.0,20.0,15,6,Unknown,20.046543463381244
,2025008,861,214,18.0,13.0,0.0,76.0,1:41:30.957,6090957,30.0,16.0,1:15.298,257.0,,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,COL,0.0,18,7.0,9,1:12.597,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,0.0,7.0,17,9,Unknown,21.9958932238193
,2025008,864,15,16.0,14.0,0.0,76.0,1:41:42.267,6102267,37.0,12.0,1:14.884,255.0,,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,BOR,0.0,18,6.0,10,1:11.902,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,0.0,6.0,17,10,Unknown,
,2025008,840,117,19.0,15.0,0.0,76.0,1:41:44.238,6104238,67.0,11.0,1:14.877,262.0,,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,STR,14.0,11,14.0,8,1:12.563,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,14.0,14.0,9,7,Unknown,26.570841889117045
,2025008,807,15,13.0,16.0,0.0,76.0,1:41:45.387,6105387,47.0,15.0,1:15.223,258.0,,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,HUL,6.0,15,6.0,10,1:11.871,1:11.596,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,6.0,6.0,15,10,Unknown,37.765913757700204
,2025008,852,9,12.0,17.0,0.0,76.0,1:41:45.692,6105692,75.0,13.0,1:14.913,260.0,,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,TSU,10.0,13,143.0,3,1:11.800,1:11.415,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,10.0,131.0,12,3,Unknown,25.037645448323065
,2025008,863,131,15.0,18.0,0.0,75.0,1:40:42.252,6042252,74.0,3.0,1:13.518,261.0,,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,ANT,48.0,7,147.0,2,1:11.880,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,48.0,147.0,7,2,Unknown,
,2025008,4,117,6.0,19.0,0.0,36.0,,,15.0,18.0,1:15.593,257.0,31,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,ALO,0.0,18,14.0,8,1:11.674,1:11.182,1:10.924,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,0.0,14.0,17,7,DNF,43.82203969883641
,2025008,842,214,17.0,20.0,0.0,7.0,,,6.0,20.0,1:18.054,264.0,31,2025,8,6,2025-05-25,Monaco Grand Prix,43.7347,7.42056,GAS,7.0,14,7.0,9,1:11.994,,,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,7.0,7.0,13,9,DNF,29.295003422313485
,2025009,857,1,1.0,1.0,25.0,66.0,1:32:57.375,5577375,61.0,1.0,1:15.743,287.0,1,2025,9,4,2025-06-01,Spanish Grand Prix,41.57,2.26111,PIA,186.0,1,362.0,1,1:12.551,1:11.998,1:11.546,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,1,161.0,319.0,1,1,Finished,24.1533196440794
,2025009,846,1,2.0,2.0,18.0,66.0,1:32:59.846,5579846,61.0,2.0,1:16.187,290.0,1,2025,9,4,2025-06-01,Spanish Grand Prix,41.57,2.26111,NOR,176.0,2,362.0,1,1:12.799,1:12.056,1:11.755,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,1,158.0,319.0,2,1,Finished,25.54962354551677
,2025009,844,6,7.0,3.0,15.0,66.0,1:33:07.830,5587830,62.0,5.0,1:17.259,286.0,1,2025,9,4,2025-06-01,Spanish Grand Prix,41.57,2.26111,LEC,94.0,5,165.0,2,1:13.014,1:12.495,1:12.131,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,1,79.0,142.0,5,4,Finished,27.6249144421629
,2025009,847,131,4.0,4.0,12.0,66.0,1:33:08.734,5588734,62.0,4.0,1:17.244,292.0,1,2025,9,4,2025-06-01,Spanish Grand Prix,41.57,2.26111,RUS,111.0,4,159.0,3,1:12.806,1:12.407,1:11.848,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0.0,0,0.0,0,99.0,147.0,4,2,Finished,27.290896646132786
