resultId,raceId,driverId,constructorId,grid,position,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,date,name,lat,lng,code,driver_standings_points,driver_standings_position,constructor_standings_points,constructor_standings_position,q1,q2,q3,sprint_results_grid,sprint_results_positionOrder,sprint_results_points,sprint_results_laps,sprint_results_time,sprint_results_milliseconds,sprint_results_fastestLap,sprint_results_fastestLapTime,sprint_results_statusId,podium,driver_standings_points_PRE_RACE,driver_standings_position_PRE_RACE,constructor_standings_position_PRE_RACE,driver_age,driver_points_avg_last_10,status_category,finished_lapped_rate_last_10,dnf_rate_last_10,disqualified_rate_last_10,not_classified_rate_last_10,driver_podium_rate_last_10,driver_avg_position_last_5,driver_total_podiums,driver_races_completed,driver_races_at_circuit,driver_podium_rate_at_circuit,constructor_podium_rate_at_circuit,positionOrder_trend_season,driver_sprint_points_avg_last_5,driver_avg_grid_last_5,constructor_podium_rate_last_15
5167,258,30,22,2,1,10.0,83,1:46:01.693,6361693,\N,\N,\N,\N,1,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,MSC,10.0,1.0,10.0,1.0,1:10.440,1:26.355,1:26.493,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,10.0,1.0,1.0,25.28405201916496,10.0,Finished,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0666666666666666
5168,258,77,6,5,2,6.0,83,+1:15.300,6436993,\N,\N,\N,\N,1,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,6.0,2.0,6.0,2.0,1:11.744,1:26.459,1:26.973,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,24.0,3.0,34.639288158795345,5.0,Finished,0.0,0.5,0.0,0.0,0.5,12.5,1.0,1.0,0,0.0,0.0,0.0,0.0,9.5,0.2
5169,258,22,17,8,3,4.0,82,\N,\N,\N,\N,\N,\N,11,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,BAR,4.0,3.0,4.0,3.0,1:12.409,1:27.473,1:27.493,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,3.0,4.0,4.0,21.90006844626968,4.333333333333333,Finished_Lapped,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,9.666666666666666,1.0,1.0,0,0.0,0.0,0.0,0.0,11.0,0.1333333333333333
5170,258,104,29,9,4,3.0,82,\N,\N,\N,\N,\N,\N,11,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,3.0,4.0,3.0,4.0,1:12.444,1:26.835,1:27.659,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,19.0,13.0,23.24435318275154,3.25,Finished_Lapped,0.25,0.5,0.0,0.0,0.25,12.0,1.0,1.0,0,0.0,0.0,0.0,0.0,11.0,0.0
5171,258,49,15,11,5,2.0,82,\N,\N,\N,\N,\N,\N,11,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,2.0,5.0,2.0,5.0,1:12.686,1:27.899,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,20.0,6.0,26.915811088295687,2.6,Finished_Lapped,0.4,0.4,0.0,0.0,0.2,13.6,1.0,1.0,0,0.0,0.0,0.0,0.0,9.8,0.0
5172,258,100,33,16,6,1.0,80,\N,\N,\N,\N,\N,\N,13,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,1.0,6.0,1.0,6.0,1:13.111,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,9.0,9.0,30.55167693360712,2.1666666666666665,Finished_Lapped,0.5,0.3333333333333333,0.0,0.0,0.1666666666666666,15.2,1.0,1.0,0,0.0,0.0,0.0,0.0,12.0,0.1333333333333333
5173,258,65,32,23,7,0.0,80,\N,\N,\N,\N,\N,\N,13,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,7.0,0.0,7.0,1:14.424,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,7.0,7.0,29.80971937029432,1.8571428571428568,Finished_Lapped,0.5714285714285714,0.2857142857142857,0.0,0.0,0.1428571428571428,11.8,1.0,1.0,0,0.0,0.0,0.0,0.0,12.8,0.0714285714285714
5174,258,83,32,24,8,0.0,79,\N,\N,\N,\N,\N,\N,14,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,8.0,0.0,7.0,1:14.657,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,10.0,9.0,22.07529089664613,1.625,Finished_Lapped,0.625,0.25,0.0,0.0,0.125,13.0,1.0,1.0,0,0.0,0.0,0.0,0.0,14.8,0.0714285714285714
5175,258,44,27,22,9,0.0,78,\N,\N,\N,\N,\N,\N,15,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,9.0,0.0,7.0,1:14.106,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,11.0,10.0,27.62217659137577,1.4444444444444444,Finished_Lapped,0.6666666666666666,0.2222222222222222,0.0,0.0,0.1111111111111111,11.4,1.0,1.0,0,0.0,0.0,0.0,0.0,16.4,0.0714285714285714
5176,258,103,27,18,10,0.0,78,\N,\N,\N,\N,\N,\N,15,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,10.0,0.0,7.0,1:13.613,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,17.0,11.0,29.6454483230664,1.3,Finished_Lapped,0.6,0.3,0.0,0.0,0.1,10.8,1.0,1.0,0,0.0,0.0,0.0,0.0,19.4,0.0714285714285714
5177,258,107,31,26,11,0.0,78,\N,\N,\N,\N,\N,\N,15,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,11.0,0.0,7.0,1:16.536,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,27.0,11.0,33.78507871321013,0.3,Finished_Lapped,0.6,0.4,0.0,0.0,0.0,14.4,1.0,1.0,0,0.0,0.0,0.0,0.0,22.2,0.1333333333333333
5178,258,81,29,13,\N,0.0,69,\N,\N,\N,\N,\N,\N,5,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,12.0,3.0,4.0,1:12.866,1:28.269,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,23.0,5.0,26.258726899383984,0.3,DNF,0.6,0.4,0.0,0.0,0.0,17.6,1.0,1.0,0,0.0,0.0,0.0,0.0,19.2,0.0
5179,258,91,15,19,\N,0.0,69,\N,\N,\N,\N,\N,\N,4,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,13.0,2.0,5.0,1:13.855,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1.0,6.0,6.0,25.322381930184804,0.1,DNF,0.6,0.4,0.0,0.0,0.0,16.8,1.0,1.0,0,0.0,0.0,0.0,0.0,15.8,0.0
5180,258,105,18,15,\N,0.0,69,\N,\N,\N,\N,\N,\N,4,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,14.0,0.0,7.0,1:13.016,1:28.686,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,22.0,8.0,37.31416837782341,0.1,DNF,0.6,0.4,0.0,0.0,0.0,19.0,1.0,1.0,0,0.0,0.0,0.0,0.0,16.4,0.0
5181,258,84,1,6,\N,0.0,67,\N,\N,\N,\N,\N,\N,25,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,15.0,0.0,7.0,1:12.351,1:26.899,1:27.104,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,14.0,12.0,34.87748117727584,0.1,DNF,0.5,0.5,0.0,0.0,0.0,18.4,1.0,1.0,0,0.0,0.0,0.0,0.0,16.0,0.1333333333333333
5182,258,94,18,17,\N,0.0,63,\N,\N,\N,\N,\N,\N,20,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,16.0,0.0,7.0,1:13.529,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,8.0,10.0,32.982888432580424,0.1,Finished_Lapped,0.5,0.5,0.0,0.0,0.0,14.6,1.0,1.0,0,0.0,0.0,0.0,0.0,13.6,0.0
5183,258,50,22,10,\N,0.0,54,\N,\N,\N,\N,\N,\N,20,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,17.0,10.0,1.0,1:12.554,1:27.492,1:28.050,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,16.0,1.0,22.119096509240247,0.1,Finished_Lapped,0.4,0.6,0.0,0.0,0.0,13.2,1.0,1.0,0,0.0,1.0,0.0,0.0,14.2,0.0666666666666666
5184,258,71,3,3,\N,0.0,49,\N,\N,\N,\N,\N,\N,7,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,18.0,0.0,7.0,1:10.771,1:25.960,1:26.760,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,6.0,2.0,2.0,33.57973990417522,0.7,DNF,0.4,0.6,0.0,0.0,0.1,12.4,2.0,1.0,0,0.0,0.0,0.0,0.0,13.6,0.1333333333333333
5185,258,88,17,20,\N,0.0,44,\N,\N,\N,\N,\N,\N,38,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,19.0,4.0,3.0,1:13.932,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,999.0,3.0,33.60438056125941,0.7777777777777778,DNF,0.3333333333333333,0.6666666666666666,0.0,0.0,0.1111111111111111,10.0,2.0,1.0,0,0.0,1.0,0.0,0.0,11.5,0.1333333333333333
5186,258,79,25,14,\N,0.0,42,\N,\N,\N,\N,\N,\N,5,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,20.0,0.0,7.0,1:13.013,1:28.413,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,2.0,5.0,5.0,30.88569472963724,1.0,DNF,0.4444444444444444,0.5555555555555556,0.0,0.0,0.1111111111111111,7.75,2.0,0.0,0,0.0,0.0,0.0,0.0,9.5,0.2
5187,258,57,1,4,\N,0.0,19,\N,\N,\N,\N,\N,\N,6,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,21.0,0.0,7.0,1:11.683,1:26.965,1:26.828,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,21.0,13.0,25.54962354551677,1.0,DNF,0.4444444444444444,0.5555555555555556,0.0,0.0,0.1111111111111111,11.0,2.0,1.0,0,0.0,0.0,0.0,0.0,7.75,0.1333333333333333
5188,258,106,33,21,\N,0.0,14,\N,\N,\N,\N,\N,\N,10,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,22.0,1.0,6.0,1:14.101,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,25.0,8.0,24.39698836413416,1.0,DNF,0.4444444444444444,0.5555555555555556,0.0,0.0,0.1111111111111111,13.25,2.0,1.0,0,0.0,0.0,0.0,0.0,11.25,0.1333333333333333
5189,258,101,31,25,\N,0.0,2,\N,\N,\N,\N,\N,\N,10,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,23.0,0.0,7.0,1:14.748,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,12.0,12.0,28.61327857631759,0.8888888888888888,DNF,0.4444444444444444,0.5555555555555556,0.0,0.0,0.1111111111111111,15.75,2.0,1.0,0,0.0,0.0,0.0,0.0,16.75,0.1333333333333333
5190,258,102,3,1,\N,0.0,0,\N,\N,\N,\N,\N,\N,4,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,24.0,0.0,7.0,1:10.218,1:25.643,1:26.202,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,13.0,4.0,34.072553045859,0.8888888888888888,DNF,0.5555555555555556,0.4444444444444444,0.0,0.0,0.1111111111111111,15.2,2.0,1.0,0,0.0,0.0,0.0,0.0,13.6,0.1333333333333333
5191,258,78,6,7,\N,0.0,0,\N,\N,\N,\N,\N,\N,4,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,25.0,6.0,2.0,1:12.372,1:26.735,1:27.187,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,999.0,2.0,30.078028747433265,1.0,DNF,0.625,0.375,0.0,0.0,0.125,17.75,2.0,1.0,0,0.0,1.0,0.0,0.0,14.5,0.2
5192,258,87,25,12,\N,0.0,0,\N,\N,\N,\N,\N,\N,4,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,26.0,0.0,7.0,1:12.751,1:27.993,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,18.0,7.0,28.024640657084188,1.0,DNF,0.625,0.375,0.0,0.0,0.125,17.0,2.0,0.0,0,0.0,0.0,0.0,0.0,15.5,0.2
5193,258,92,30,0,\N,0.0,0,\N,\N,\N,\N,\N,\N,81,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,27.0,0.0,7.0,1:10.329,1:25.644,1:24.998,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,26.0,14.0,31.31553730321697,1.0,DNF,0.625,0.375,0.0,0.0,0.125,17.25,2.0,1.0,0,0.0,0.0,0.0,0.0,16.0,0.2
5194,258,108,30,0,\N,0.0,0,\N,\N,\N,\N,\N,\N,81,1994,2,28,1994-04-17,Pacific Grand Prix,34.915,134.221,\N,0.0,28.0,0.0,7.0,1:10.329,1:25.644,1:24.998,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,28.0,14.0,30.98425735797399,0.25,DNF,0.5,0.5,0.0,0.0,0.0,21.25,2.0,1.0,0,0.0,0.0,0.0,0.0,16.5,0.2
5195,259,30,22,2,1,10.0,58,1:28:28.642,5308642,\N,\N,\N,\N,1,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,MSC,20.0,1.0,20.0,1.0,1:21.885,1:26.355,1:26.493,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,20.0,1.0,1.0,25.322381930184804,1.3333333333333333,Finished,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111,18.25,3.0,1.0,0,0.0,0.0,0.0,0.0,16.75,0.1333333333333333
5196,259,78,6,6,2,6.0,58,+54.942,5363584,\N,\N,\N,\N,1,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,6.0,2.0,12.0,2.0,1:22.841,1:26.899,1:27.104,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,28.0,2.0,30.11635865845312,1.1111111111111112,Finished,0.3333333333333333,0.5555555555555556,0.0,0.0,0.1111111111111111,19.6,3.0,2.0,0,0.0,0.0,0.0,0.0,14.8,0.1333333333333333
5197,259,57,1,8,3,4.0,58,+70.679,5379321,\N,\N,\N,\N,1,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,4.0,3.0,4.0,4.0,1:23.140,1:27.473,1:27.493,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,26.0,13.0,25.587953456536617,1.1111111111111112,Finished,0.3333333333333333,0.5555555555555556,0.0,0.0,0.1111111111111111,20.2,3.0,1.0,0,0.0,0.0,0.0,0.0,13.2,0.1333333333333333
5198,259,91,15,10,4,3.0,58,+73.658,5382300,\N,\N,\N,\N,1,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,3.0,4.0,5.0,3.0,1:23.347,1:27.492,1:28.050,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1.0,10.0,6.0,25.36071184120465,1.1111111111111112,Finished,0.3333333333333333,0.5555555555555556,0.0,0.0,0.1111111111111111,17.6,3.0,2.0,0,0.0,0.0,0.0,0.0,12.0,0.0666666666666666
5199,259,79,25,9,5,2.0,57,\N,\N,\N,\N,\N,\N,11,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,2.0,5.0,2.0,7.0,1:23.322,1:26.835,1:27.659,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,2.0,8.0,7.0,30.924024640657084,1.1111111111111112,Finished_Lapped,0.2222222222222222,0.6666666666666666,0.0,0.0,0.1111111111111111,16.0,3.0,2.0,0,0.0,0.0,0.0,0.0,9.2,0.1333333333333333
5200,259,71,3,4,6,1.0,57,\N,\N,\N,\N,\N,\N,11,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,1.0,6.0,1.0,8.0,1:22.168,1:26.965,1:26.828,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,6.0,3.0,4.0,33.61806981519507,1.1111111111111112,Finished_Lapped,0.1111111111111111,0.7777777777777778,0.0,0.0,0.1111111111111111,19.4,3.0,2.0,0,0.0,0.0,0.0,0.0,9.4,0.1333333333333333
5201,259,49,15,7,7,0.0,57,\N,\N,\N,\N,\N,\N,11,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,2.0,7.0,5.0,3.0,1:23.119,1:26.735,1:27.187,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,2.0,7.0,5.0,26.954140999315538,1.2,Finished_Lapped,0.2,0.7,0.0,0.0,0.1,15.4,3.0,2.0,0,0.0,0.0,0.0,0.0,10.2,0.0666666666666666
5202,259,84,1,13,8,0.0,57,\N,\N,\N,\N,\N,\N,11,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,8.0,4.0,4.0,1:23.858,1:28.269,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,20.0,6.0,34.91581108829569,1.2,Finished_Lapped,0.1,0.8,0.0,0.0,0.1,14.2,3.0,2.0,0,0.0,1.0,0.0,0.0,10.6,0.1333333333333333
5203,259,87,25,12,9,0.0,56,\N,\N,\N,\N,\N,\N,12,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,9.0,2.0,7.0,1:23.703,1:27.993,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,24.0,7.0,28.06297056810404,1.2,Finished_Lapped,0.1,0.8,0.0,0.0,0.1,16.8,3.0,2.0,0,0.0,0.0,0.0,0.0,9.2,0.1333333333333333
5204,259,65,32,20,10,0.0,56,\N,\N,\N,\N,\N,\N,12,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,10.0,0.0,10.0,1:25.114,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,11.0,9.0,29.848049281314168,1.2,Finished_Lapped,0.2,0.7,0.0,0.0,0.1,14.2,3.0,2.0,0,0.0,0.0,0.0,0.0,11.0,0.1333333333333333
5205,259,44,27,19,11,0.0,56,\N,\N,\N,\N,\N,\N,12,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,11.0,0.0,10.0,1:24.996,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,14.0,11.0,27.66050650239562,0.2,Finished_Lapped,0.3,0.7,0.0,0.0,0.0,12.4,3.0,2.0,0,0.0,0.0,0.0,0.0,14.8,0.0666666666666666
5206,259,103,27,17,12,0.0,55,\N,\N,\N,\N,\N,\N,13,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,12.0,0.0,10.0,1:24.678,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,15.0,12.0,29.683778234086244,0.2,Finished_Lapped,0.4,0.6,0.0,0.0,0.0,13.4,3.0,2.0,0,0.0,0.0,0.0,0.0,16.2,0.0666666666666666
5207,259,104,29,16,13,0.0,54,\N,\N,\N,\N,\N,\N,20,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,3.0,13.0,3.0,6.0,1:24.472,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,3.0,6.0,5.0,23.28268309377139,0.5,Finished_Lapped,0.5,0.5,0.0,0.0,0.0,11.2,3.0,2.0,0,0.0,0.0,0.0,0.0,16.8,0.0666666666666666
5208,259,110,17,21,\N,0.0,49,\N,\N,\N,\N,\N,\N,20,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,14.0,4.0,4.0,1:25.234,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,999.0,3.0,34.91854893908282,0.5555555555555556,Finished_Lapped,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,7.5,3.0,2.0,0,0.0,0.0,0.0,0.0,18.0,0.1333333333333333
5209,259,105,18,15,\N,0.0,44,\N,\N,\N,\N,\N,\N,36,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,15.0,0.0,10.0,1:24.276,1:28.686,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,21.0,10.0,37.35249828884326,0.5555555555555556,DNF,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,9.25,3.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.0666666666666666
5210,259,81,29,11,\N,0.0,40,\N,\N,\N,\N,\N,\N,5,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,16.0,3.0,6.0,1:23.663,1:27.899,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,18.0,8.0,26.297056810403834,0.5555555555555556,DNF,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,10.0,3.0,2.0,0,0.0,0.0,0.0,0.0,13.75,0.0666666666666666
5211,259,94,18,14,\N,0.0,37,\N,\N,\N,\N,\N,\N,20,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,17.0,0.0,10.0,1:24.078,1:28.413,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,13.0,11.0,33.021218343600275,0.3333333333333333,Finished_Lapped,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,11.5,3.0,2.0,0,0.0,0.0,0.0,0.0,13.5,0.0666666666666666
5212,259,101,31,24,\N,0.0,27,\N,\N,\N,\N,\N,\N,20,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,18.0,0.0,10.0,1:26.817,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,17.0,12.0,28.65160848733744,0.3333333333333333,Finished_Lapped,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,16.25,3.0,2.0,0,0.0,0.0,0.0,0.0,17.5,0.1333333333333333
5213,259,92,30,25,\N,0.0,23,\N,\N,\N,\N,\N,\N,5,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,19.0,0.0,10.0,1:27.143,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,29.0,14.0,31.353867214236825,0.3333333333333333,DNF,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,18.4,3.0,2.0,0,0.0,0.0,0.0,0.0,14.0,0.1333333333333333
5214,259,106,33,23,\N,0.0,17,\N,\N,\N,\N,\N,\N,5,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,20.0,1.0,8.0,1:25.991,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,27.0,8.0,24.435318275154003,0.3333333333333333,DNF,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,20.0,3.0,2.0,0,0.0,0.0,0.0,0.0,15.2,0.0666666666666666
5215,259,77,6,3,\N,0.0,16,\N,\N,\N,\N,\N,\N,22,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,6.0,21.0,12.0,2.0,1:22.113,1:25.960,1:26.760,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,6.0,4.0,2.0,34.6776180698152,1.0,DNF,0.3333333333333333,0.5555555555555556,0.0,0.0,0.1111111111111111,18.0,4.0,2.0,0,0.0,1.0,0.0,0.0,13.6,0.1333333333333333
5216,259,102,3,1,\N,0.0,5,\N,\N,\N,\N,\N,\N,3,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,22.0,1.0,8.0,1:21.548,1:25.643,1:26.202,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,19.0,3.0,34.110882956878854,1.0,DNF,0.2222222222222222,0.6666666666666666,0.0,0.0,0.1111111111111111,19.6,4.0,2.0,0,0.0,0.0,0.0,0.0,10.4,0.1333333333333333
5217,259,100,33,18,\N,0.0,5,\N,\N,\N,\N,\N,\N,54,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,1.0,23.0,1.0,8.0,1:24.852,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1.0,9.0,9.0,30.590006844626966,0.7777777777777778,DNF,0.2222222222222222,0.6666666666666666,0.0,0.0,0.1111111111111111,16.2,4.0,2.0,0,0.0,0.0,0.0,0.0,8.6,0.0666666666666666
5218,259,109,22,5,\N,0.0,0,\N,\N,\N,\N,\N,\N,4,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,24.0,20.0,1.0,1:22.717,1:26.459,1:26.973,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,999.0,1.0,28.246406570841888,0.7777777777777778,DNF,0.2222222222222222,0.6666666666666666,0.0,0.0,0.1111111111111111,13.5,4.0,2.0,0,0.0,1.0,0.0,0.0,10.75,0.1333333333333333
5219,259,83,32,22,\N,0.0,0,\N,\N,\N,\N,\N,\N,4,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,25.0,0.0,10.0,1:25.295,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,12.0,10.0,22.11362080766598,0.7777777777777778,DNF,0.3333333333333333,0.5555555555555556,0.0,0.0,0.1111111111111111,10.0,4.0,0.0,0,0.0,0.0,0.0,0.0,11.5,0.1333333333333333
5220,259,107,31,0,\N,0.0,0,\N,\N,\N,\N,\N,\N,3,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,26.0,0.0,10.0,1:27.584,1:25.644,1:24.998,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,16.0,13.0,33.82340862422998,0.7777777777777778,DNF,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111,12.25,4.0,2.0,0,0.0,0.0,0.0,0.0,16.75,0.1333333333333333
5221,259,22,17,0,\N,0.0,0,\N,\N,\N,\N,\N,\N,82,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,BAR,4.0,27.0,4.0,4.0,1:21.716,1:25.644,1:24.998,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,7.0,2.0,4.0,21.93839835728953,1.2222222222222223,DNF,0.4444444444444444,0.4444444444444444,0.0,0.0,0.2222222222222222,7.0,5.0,2.0,0,0.0,0.0,0.0,0.0,18.5,0.1333333333333333
5222,259,108,30,0,\N,0.0,0,\N,\N,\N,\N,\N,\N,81,1994,3,21,1994-05-01,San Marino Grand Prix,44.3439,11.7167,\N,0.0,28.0,0.0,10.0,1:27.881,1:25.644,1:24.998,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,30.0,14.0,31.02258726899384,1.2222222222222223,DNF,0.4444444444444444,0.4444444444444444,0.0,0.0,0.2222222222222222,12.5,5.0,2.0,0,0.0,0.0,0.0,0.0,14.5,0.1333333333333333
